observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_state_name,species_guess,common_name,taxon_family_name,taxon_genus_name,scientific_name,iconic_taxon_name,taxon_id,id
20141101,37.846318,-122.231059,,Hawaii,FALSE,556141,pforganj,2017-07-31 21:12:40 UTC,2017-08-01 03:29:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7297805,https://static.inaturalist.org/photos/9442736/medium.jpg?1501535559,"fish, trout, lake, Temescal, sport","Trout caught by a fisherman in Lake Temescal, Oakland, California. I believe these fish are stocked.",FALSE,2,0,FALSE,,"Temescal Regional Recreation Area, Alameda County, US-CA, US",52,,FALSE,,,Oakland,California,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7297805
20170607,44.10949167,-81.548545,2017-06-07 20:01:48 UTC,Eastern Time (US & Canada),TRUE,556223,rileybio,2017-07-31 21:29:58 UTC,2017-08-22 19:52:44 UTC,research,,http://inaturalist.ca/observations/7297935,https://static.inaturalist.org/photos/9443030/medium.jpg?1501536602,,"Caught while seine netting 
",FALSE,1,0,FALSE,3,"1234–1384 Bruce Road 7, Huron-Kinloss, ON, CA",,,FALSE,,,,,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7297935
20170724,61.22385371,-149.8869252,2017-07-24 23:08:00 UTC,Eastern Time (US & Canada),TRUE,376435,csmitelli,2017-07-31 23:50:29 UTC,2017-08-02 06:14:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7299622,https://static.inaturalist.org/photos/9445553/medium.jpeg?1501544927,,,FALSE,1,0,FALSE,,"Government Hill, Anchorage, AK, USA",65,,FALSE,,,,Alaska,Pink Salmon,Pink Salmon,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,Actinopterygii,107570,7299622
20170724,61.22385371,-149.8869252,2017-07-24 23:20:00 UTC,Eastern Time (US & Canada),TRUE,376435,csmitelli,2017-07-31 23:50:29 UTC,2017-08-03 03:52:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7299623,https://static.inaturalist.org/photos/9445577/medium.jpeg?1501545005,,,FALSE,1,0,FALSE,,"Government Hill, Anchorage, AK, USA",82,,FALSE,,,,Alaska,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,7299623
20170728,57.77804973,-135.136106,2017-07-28 18:35:00 UTC,Alaska,TRUE,390883,kljinsitka,2017-08-01 04:57:35 UTC,2017-08-31 20:43:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7303305,https://static.inaturalist.org/photos/9451739/medium.jpeg?1501563376,,Brown bear had caught this one earlier in the morning.,FALSE,3,0,FALSE,,"Tenakee Springs, AK 99841, USA",2,,FALSE,,,,Alaska,Chum Salmon,Chum Salmon,Salmonidae,Oncorhynchus,Oncorhynchus keta,Actinopterygii,107572,7303305
20170730,43.23373425,-122.9508492,2017-07-30 22:13:00 UTC,Pacific Time (US & Canada),FALSE,416993,umpquamatt,2017-08-01 05:17:10 UTC,2017-10-01 12:39:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7303467,https://static.inaturalist.org/photos/9451668/medium.jpg?1501563152,,"I'm having difficulty identifying these fingerlings (see other observations from same location and day). This fish has features of several different species according to my references, so ... I need some help. :-)",FALSE,1,0,FALSE,,"Douglas County, OR, USA",10,,FALSE,,,,Oregon,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7303467
20170731,37.96516333,-119.2681717,2017-07-31 20:49:57 UTC,Pacific Time (US & Canada),FALSE,13979,robberfly,2017-08-01 16:25:01 UTC,2017-08-01 17:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7307736,https://static.inaturalist.org/photos/9458853/medium.jpg?1501604848,,,FALSE,3,0,FALSE,3,"Saddlebag Lake Rd, Lee Vining, CA, US",,,FALSE,,,,California,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7307736
20170731,37.965195,-119.2681583,2017-07-31 20:49:37 UTC,Pacific Time (US & Canada),TRUE,13979,robberfly,2017-08-01 16:27:47 UTC,2017-08-01 16:56:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7307808,https://static.inaturalist.org/photos/9458919/medium.jpg?1501605028,,Family fishing along the shore...,FALSE,2,0,FALSE,3,"Saddlebag Lake Rd, Lee Vining, CA, US",,,FALSE,,,,California,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7307808
20170729,37.58234793,-118.9876464,2017-07-29 21:24:00 UTC,Pacific Time (US & Canada),TRUE,222263,kliewer,2017-08-01 18:19:02 UTC,2017-09-29 19:03:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7309359,https://static.inaturalist.org/photos/9461474/medium.jpeg?1501611452,,,FALSE,1,0,FALSE,,"Emerald Lake, Inyo NF, CA, USA",50,,FALSE,,,,California,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7309359
20170723,57.77600185,-135.1212452,2017-07-23 22:23:00 UTC,Alaska,TRUE,390883,kljinsitka,2017-08-01 19:12:23 UTC,2017-08-31 20:43:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7309957,https://static.inaturalist.org/photos/9462368/medium.jpg?1501614682,,,FALSE,2,0,FALSE,,"Tenakee Springs, AK 99841, USA",429,,FALSE,,,,Alaska,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,7309957
20170728,57.77856493,-135.1194858,2017-07-29 01:40:00 UTC,Alaska,TRUE,390883,kljinsitka,2017-08-01 19:15:55 UTC,2017-08-31 20:43:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7309995,https://static.inaturalist.org/photos/9462441/medium.jpg?1501614950,,amelanism spot in 2nd photo,FALSE,3,0,FALSE,,"Tenakee Springs, AK 99841, USA",169,,FALSE,,,,Alaska,Pink Salmon,Pink Salmon,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha,Actinopterygii,107570,7309995
20170728,47.59880833,-72.21076167,2017-07-28 19:58:56 UTC,Atlantic Time (Canada),TRUE,501747,anazak,2017-08-02 02:55:44 UTC,2017-09-25 16:27:23 UTC,research,,http://inaturalist.ca/observations/7315308,https://static.inaturalist.org/photos/9471588/medium.jpg?1501642547,,,FALSE,1,0,FALSE,3,"Lac-Édouard, Lac-Édouard, QC, CA",,,FALSE,,,,,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7315308
20170708,36.68615888,-81.54336883,2017-07-08 23:21:00 UTC,Eastern Time (US & Canada),FALSE,322615,lindaphillips,2017-08-02 05:56:14 UTC,2018-01-24 17:55:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7316720,https://static.inaturalist.org/photos/9473802/medium.jpg?1501652658,,Fingerling found with crawfish in trap just below outlet of cement pond.  Released.,FALSE,1,0,FALSE,,"Smyth County, VA, USA",1,,FALSE,,,,Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7316720
20170727,38.24517441,-107.4679337,2017-07-27 22:05:37 UTC,Central Time (US & Canada),TRUE,62176,aaronramon,2017-08-02 07:17:38 UTC,2017-08-13 21:23:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7317008,https://static.inaturalist.org/photos/9474449/medium.jpeg?1501658279,,Catch and release Little Cimarron River between National Forest boundary and beaver ponds.,FALSE,2,0,FALSE,2,"9848 County Road 864 Gunnison, CO 81230 USA",,,FALSE,gps,gps,,Colorado,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7317008
20170728,38.24671173,-107.2597733,2017-07-28 15:44:31 UTC,Central Time (US & Canada),,62176,aaronramon,2017-08-02 07:26:07 UTC,2017-08-13 21:22:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7317032,https://static.inaturalist.org/photos/9474487/medium.jpeg?1501658815,,Catch and release Lake Fork Gunnison River at the Gate campground.,FALSE,2,0,FALSE,2,"8547-8651 Colorado 149 Powderhorn, CO 81243 USA",,,FALSE,gps,gps,,Colorado,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7317032
20170730,-42.3072144,172.276683,2017-07-30 01:01:00 UTC,Wellington,TRUE,58413,flyingkiwigirl,2017-08-02 08:43:24 UTC,2017-08-10 01:25:26 UTC,research,,http://naturewatch.org.nz/observations/7317261,https://static.inaturalist.org/photos/9474958/medium.jpg?1501663319,,Trapped in a small pool that runs into Lake Daniell.,FALSE,1,0,FALSE,,"Maruia 7895, New Zealand",435,,FALSE,,,,West Coast,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7317261
20160202,40.02095139,-75.28533697,,UTC,,558213,brussell76,2017-08-03 02:18:20 UTC,2017-08-03 18:18:13 UTC,research,,https://www.inaturalist.org/observations/7327456,https://static.inaturalist.org/photos/9491965/medium.jpg?1501726610,,"Dead fish collected during a fish kill investigation. Despite the trib name of Trout Run, a wild reproducing population was a new find, referred to PFBC.
",FALSE,1,0,FALSE,,"Haverford, PA, USA",132,,FALSE,,,,Pennsylvania,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7327456
20170718,37.35617236,-80.59370454,2017-07-18 19:18:40 UTC,Eastern Time (US & Canada),FALSE,545561,fishyfish,2017-08-03 02:30:24 UTC,2017-08-03 10:42:25 UTC,research,,https://www.inaturalist.org/observations/7327642,https://static.inaturalist.org/photos/9492224/medium.jpeg?1501727428,,,FALSE,1,0,FALSE,2,"2099 Cascade Dr, Ripplemead, VA 24150, USA",2064,,FALSE,gps,gps,,Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7327642
20170713,46.7097783,-65.8035942,2017-07-13 16:03:00 UTC,Atlantic Time (Canada),TRUE,494472,joshtompkins,2017-08-03 16:47:17 UTC,2017-08-04 00:28:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7333969,https://static.inaturalist.org/photos/9501865/medium.jpg?1501776557,,,FALSE,2,0,FALSE,,"Cains River, NB E9B, Canada",2435,,FALSE,,,,,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7333969
20170728,61.07603889,-149.8292861,2017-07-28 19:51:00 UTC,Eastern Time (US & Canada),TRUE,1000,muir,2017-08-04 11:55:39 UTC,2017-11-14 01:15:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7345436,https://static.inaturalist.org/photos/9515536/medium.jpeg?1501814911,,,FALSE,1,0,FALSE,,Potter Marsh,20,,FALSE,,,,Alaska,Chinook Salmon,Chinook Salmon,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,Actinopterygii,54191,7345436
20170803,47.7827285,-123.0498461,2017-08-03 19:58:00 UTC,Pacific Time (US & Canada),TRUE,27263,wendy5,2017-08-05 16:31:39 UTC,2017-08-05 18:45:34 UTC,research,,https://www.inaturalist.org/observations/7360795,https://static.inaturalist.org/photos/9543699/medium.jpg?1501950021,fish,Many Salvelinus fontinalis (Brook trout) were jumping to eat the tiny insects flying over the lake. I like their white-edged pink fins.,FALSE,1,0,FALSE,,"Tunnel Creek, Washington, USA",5429,,FALSE,,,,Washington,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7360795
20170805,37.840895,-122.1853983,2017-08-05 21:21:00 UTC,Pacific Time (US & Canada),FALSE,1,kueda,2017-08-06 01:06:40 UTC,2017-10-01 12:39:29 UTC,research,CC0,https://www.inaturalist.org/observations/7368864,https://static.inaturalist.org/photos/9557028/medium.jpg?1501981499,Oncorhynchus mykiss,Plenty of little fingerlings in the creek.,FALSE,1,0,FALSE,,"Contra Costa, California, United States",,,FALSE,,,,California,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7368864
20170325,40.14865,-77.125725,2017-03-25 15:06:41 UTC,Eastern Time (US & Canada),TRUE,547173,stclairdp,2017-08-06 15:19:14 UTC,2017-11-25 15:11:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7375305,https://static.inaturalist.org/photos/9568346/medium.jpg?1502032795,,,FALSE,1,0,FALSE,3,"106 Bucher Hill Rd, South Middleton, PA, US",,,FALSE,,,,Pennsylvania,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7375305
20170806,42.95759762,-89.67128715,2017-08-06 20:54:36 UTC,Central Time (US & Canada),FALSE,492264,dwalc400,2017-08-06 20:54:49 UTC,2017-08-06 21:53:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7381457,https://static.inaturalist.org/photos/9578135/medium.jpg?1502052962,,,FALSE,1,0,FALSE,3,"53572, Springdale, WI, US",5,,FALSE,,,,Wisconsin,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7381457
20170806,42.95784543,-89.67116738,2017-08-06 21:03:20 UTC,Central Time (US & Canada),,492264,dwalc400,2017-08-06 21:03:24 UTC,2017-08-07 03:30:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7381583,https://static.inaturalist.org/photos/9578356/medium.jpg?1502053415,,,FALSE,1,0,FALSE,3,"53572, Springdale, WI, US",5,,FALSE,,,,Wisconsin,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7381583
20170806,50.9643057,-118.241408,2017-08-06 21:14:40 UTC,Pacific Time (US & Canada),TRUE,562061,gernick,2017-08-06 21:15:27 UTC,2017-10-04 08:37:04 UTC,research,,http://inaturalist.ca/observations/7381745,https://static.inaturalist.org/photos/9581674/medium.jpg?1502060289,,,FALSE,1,0,FALSE,3,"Columbia-Shuswap, CA-BC, CA",12,,FALSE,,,,,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7381745
20170806,41.44471333,-76.69515333,2017-08-06 22:37:35 UTC,Eastern Time (US & Canada),,547173,stclairdp,2017-08-06 22:44:33 UTC,2017-11-23 07:14:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7383424,https://static.inaturalist.org/photos/9581341/medium.jpg?1502059558,,,FALSE,1,0,FALSE,3,"Wyoming State Forest, Hillsgrove, PA, US",,,FALSE,,,,Pennsylvania,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7383424
20170807,39.09811667,-106.9441217,2017-08-07 17:19:42 UTC,Mountain Time (US & Canada),TRUE,558458,solivagaserpent,2017-08-07 21:24:30 UTC,2017-09-15 03:36:46 UTC,research,,https://www.inaturalist.org/observations/7397485,https://static.inaturalist.org/photos/9604504/medium.jpg?1502141079,,,FALSE,1,0,FALSE,3,"White River National Forest, Aspen, CO, US",,,FALSE,,,,Colorado,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7397485
20170722,48.50214667,-124.979805,2017-07-22 18:04:56 UTC,Pacific Time (US & Canada),TRUE,567867,moacyr24,2017-08-07 23:40:42 UTC,2017-09-26 13:08:50 UTC,research,,https://www.inaturalist.org/observations/7399412,https://static.inaturalist.org/photos/9607437/medium.jpg?1502149246,,,FALSE,1,0,FALSE,3,"North Pacific Ocean, , , US",,,FALSE,,,,,Chinook Salmon,Chinook Salmon,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,Actinopterygii,54191,7399412
20170730,40.34160713,-105.5674459,2017-07-31 00:08:00 UTC,Pacific Time (US & Canada),,317669,alex_bairstow,2017-08-08 00:37:03 UTC,2017-08-08 05:14:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7400089,https://static.inaturalist.org/photos/9607703/medium.jpg?1502150046,,,FALSE,1,0,FALSE,,"Larimer County, CO, USA",4,,FALSE,,,,Colorado,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7400089
20170806,58.41450556,-134.5460029,2017-08-06 23:42:53 UTC,Alaska,TRUE,25990,paul_norwood,2017-08-08 03:21:23 UTC,2017-08-08 16:57:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7402631,https://static.inaturalist.org/photos/9612601/medium.jpeg?1502162521,,,FALSE,2,0,FALSE,2,"Juneau County, US-AK, US",6,,FALSE,,,,Alaska,Sockeye Salmon,Sockeye Salmon,Salmonidae,Oncorhynchus,Oncorhynchus nerka,Actinopterygii,69922,7402631
20170806,46.43978833,11.13958617,2017-08-06 14:30:47 UTC,Africa/Johannesburg,TRUE,92931,karoltabarellidefatis,2017-08-08 11:43:36 UTC,2017-08-08 11:49:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7405307,https://static.inaturalist.org/photos/9617034/medium.jpg?1502192655,,,FALSE,1,0,FALSE,3,"Via Palade 44–46, Fondo, Trentino-Alto Adige, IT",,,FALSE,,,,Trentino-Alto Adige,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7405307
20170731,40.38134827,-105.9376639,2017-07-31 19:50:57 UTC,Central Time (US & Canada),TRUE,96716,fraserwatson,2017-08-08 14:09:28 UTC,2017-08-08 14:25:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7406306,https://static.inaturalist.org/photos/9618754/medium.jpg?1502201383,,,FALSE,1,0,FALSE,3,"Arapaho National Forest, Grand Lake, CO, US",22,,FALSE,,,,Colorado,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7406306
20170726,64.84661843,-111.6190152,2017-07-27 04:13:20 UTC,Mountain Time (US & Canada),TRUE,533039,karly_kingsimpson,2017-08-08 17:09:19 UTC,2017-11-14 18:03:10 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/7408444,https://static.inaturalist.org/photos/9621997/medium.jpg?1502212165,"salmonid, trout, Lake Trout, tundra, Daring Lake, yamba lake, fish",Found in Daring Lake!!!,FALSE,2,0,FALSE,3,"Yamba Lake, , NT, CA",7517,,FALSE,,,,,Lake Trout,Lake Trout,Salmonidae,Salvelinus,Salvelinus namaycush,Actinopterygii,111991,7408444
20141121,47.33788611,-122.59385,,UTC,FALSE,537778,rachelharborwildwatch,2017-08-09 05:32:09 UTC,2017-08-09 07:24:42 UTC,research,,https://www.inaturalist.org/observations/7417327,https://static.inaturalist.org/photos/9637375/medium.jpeg?1502256696,"chum, donkey creek, Salmon",,FALSE,1,0,FALSE,,"Gig Harbor, WA, USA",,,FALSE,,,,Washington,Chum Salmon,Chum Salmon,Salmonidae,Oncorhynchus,Oncorhynchus keta,Actinopterygii,107572,7417327
20160819,43.75155547,-72.36764919,2016-08-19 21:16:33 UTC,Eastern Time (US & Canada),FALSE,13355,beeboy,2017-08-09 13:35:35 UTC,2017-08-10 14:15:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7420394,https://static.inaturalist.org/photos/9640430/medium.jpg?1502285740,,,FALSE,2,0,FALSE,3,"133 Tucker Hill Rd, Norwich, VT, US",72,,FALSE,,,Norwich,Vermont,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7420394
20170809,38.90403164,-106.9907657,2017-08-10 02:02:17 UTC,Mountain Time (US & Canada),TRUE,267092,ryanmyers,2017-08-10 03:04:05 UTC,2017-08-10 13:08:05 UTC,research,,https://www.inaturalist.org/observations/7430151,https://static.inaturalist.org/photos/9656782/medium.jpg?1502334484,,,FALSE,1,0,FALSE,3,"Gunnison National Forest, Crested Butte, CO, US",397,,FALSE,,,,Colorado,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7430151
20170809,51.68842066,-115.3953809,2017-08-09 23:13:43 UTC,Mountain Time (US & Canada),TRUE,31463,tonyblake,2017-08-10 05:20:25 UTC,2017-09-24 18:29:05 UTC,research,CC0,https://www.inaturalist.org/observations/7431164,https://static.inaturalist.org/photos/9658984/medium.jpg?1502343192,,,FALSE,1,0,FALSE,2,"Alberta, CA",,,TRUE,,,,,Bull Trout,Bull Trout,Salmonidae,Salvelinus,Salvelinus confluentus,Actinopterygii,111978,7431164
20120917,43.04977673,-73.16773656,2012-09-17 03:00:00 UTC,Atlantic Time (Canada),TRUE,484557,jseo,2017-08-10 17:52:47 UTC,2017-08-10 17:53:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7436293,https://static.inaturalist.org/photos/9666848/medium.jpg?1502387335,,,FALSE,1,0,FALSE,,"Vermont, US",,obscured,TRUE,,,Shaftsbury,Vermont,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7436293
20120611,43.18386881,-73.35040329,,Eastern Time (US & Canada),,484557,jseo,2017-08-10 18:00:11 UTC,2017-08-10 18:34:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7436381,https://static.inaturalist.org/photos/9667042/medium.jpg?1502387911,,,FALSE,1,0,FALSE,,"New York, US",15,obscured,TRUE,,,,New York,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7436381
20160712,43.2726862,-91.77938249,2016-07-12 13:34:05 UTC,Mountain Time (US & Canada),TRUE,306074,sonoranaturalist,2017-08-11 16:59:15 UTC,2017-08-23 21:48:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7448749,https://static.inaturalist.org/photos/9686764/medium.jpeg?1502470860,,,FALSE,2,0,FALSE,2,"2296 Siewers Spring Road Decorah, IA 52101 USA",2752,,FALSE,gps,gps,,Iowa,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7448749
20160711,43.27262859,-91.77928794,2016-07-11 23:08:34 UTC,Mountain Time (US & Canada),,306074,sonoranaturalist,2017-08-11 17:00:37 UTC,2017-08-21 04:49:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7448768,https://static.inaturalist.org/photos/9686762/medium.jpeg?1502470859,,,FALSE,1,0,FALSE,2,"2296 Siewers Spring Road Decorah, IA 52101 USA",1376,,FALSE,gps,gps,,Iowa,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,7448768
20170731,38.91377731,-107.0329262,2017-07-31 20:58:00 UTC,Central Time (US & Canada),TRUE,65793,lbullington24,2017-08-11 20:59:02 UTC,2017-08-25 22:35:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7451608,https://static.inaturalist.org/photos/9691367/medium.jpg?1502484534,,,FALSE,1,0,FALSE,,"Gunnison County, CO, USA",58,,FALSE,,,,Colorado,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,7451608
20170501,38.5138842,-78.36970521,2017-05-01 16:29:11 UTC,Eastern Time (US & Canada),FALSE,548662,stuhuffman,2017-08-12 02:46:17 UTC,2017-11-10 18:48:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7455791,https://static.inaturalist.org/photos/9698182/medium.jpg?1502505981,,,FALSE,1,0,FALSE,3,"Shenandoah National Park, Syria, VA, US",1156,,FALSE,,,,Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,7455791
